,latitude,longitude,code,val
49,14.666736,104.27321,BTUD,
50,16.44443,102.725105,BTUM,31.3
51,14.496074,102.247284,BUGN,30.8
52,18.364815,103.65407,BUSW,
53,15.933129,101.699524,CHI001,27.7
54,15.770343,101.81253,CHI002,
55,15.681611,102.00953,CHI003,31.3
56,15.75297,102.25305,CHI004,
57,16.096876,102.57001,CHI005,31.0
58,16.325874,102.78599,CHI006,31.0
59,16.250986,103.07402,CHI007,
60,16.21783,103.61631,CHI008,
61,16.0342,103.90716,CHI009,
62,15.524874,104.24969,CHI010,30.5
63,15.322514,104.546524,CHI011,30.6
64,16.2323,103.27108,CHI012,31.6
65,16.411118,103.46708,CHI013,31.1
66,15.96448,104.0153,CHI014,
67,16.528978,102.906006,CHI015,31.0
68,15.113833,103.6104,CHPA,30.9
69,15.906904,101.42754,CHTG,29.4
70,16.368202,104.057785,CPON,29.3
71,16.11673,102.231926,CSMO,31.3
72,17.07915,104.32593,DMKH,30.5
73,16.3184,104.918945,DTAN,
74,17.594927,103.96947,FOP014,29.6
75,17.689241,103.946594,FOP023,
76,17.622486,103.93653,FOP024,30.1
77,18.339111,103.39763,HKNL,28.4
78,16.43052,101.96628,HUYG,30.9
79,14.973367,103.18647,HYRT,32.5
80,16.496685,104.66871,KAHN,30.3
81,14.710342,105.01801,KANG,28.2
82,15.443823,102.32844,KHOG,
83,16.543028,104.40855,KMCE,
84,17.831097,103.75677,KMTK,
85,15.308299,103.12403,KNDG,31.5
86,17.31235,101.7726,KON001,
87,17.509333,101.7366,KON002,
88,17.575666,102.27328,KON003,30.9
89,17.48233,102.79708,KON004,31.1
90,17.639353,103.0984,KON005,
91,16.74822,102.923195,KPEM,31.3
92,16.243116,103.06304,KSPS,
93,17.412985,102.788666,KUDN,30.9
94,15.665376,103.57421,KWSI,
95,16.896736,102.20167,LDKS,30.4
96,17.496407,100.88749,LHOK,25.0
97,14.188854,102.68468,LNRG,30.3
98,14.850811,103.49769,MGTI,29.2
99,16.48885,102.419075,MITP01,31.0
100,15.105278,104.568665,MKTR,30.5
101,17.503641,101.35063,MOU087,21.5
102,17.928356,102.06969,MOU088,28.2
103,17.210735,103.003716,MOU089,31.3
104,17.187243,103.45411,MOU090,28.9
105,17.158497,102.69408,MOU091,27.4
106,17.078436,102.56078,MOU092,30.2
107,16.931946,102.7016,MOU093,30.1
108,16.886986,101.78821,MOU094,23.8
109,16.758228,101.96858,MOU095,29.7
110,16.682842,103.957504,MOU096,29.1
111,16.677929,102.354195,MOU097,30.2
112,16.66195,102.22475,MOU098,
113,16.66067,101.73709,MOU099,29.2
114,16.433313,104.80224,MOU100,29.9
115,15.997118,101.88819,MOU101,28.2
116,15.984405,102.037865,MOU102,29.5
117,15.885829,104.73016,MOU103,29.1
118,15.632916,101.38916,MOU104,26.0
119,15.62108,105.6168,MOU105,27.9
120,14.549555,101.26519,MOU106,29.1
121,14.467741,101.59084,MOU107,29.4
122,14.404393,104.688,MOU108,27.0
123,14.4351635,105.255844,MOU109,29.7
124,14.431585,104.05005,MOU110,29.6
125,14.356429,101.72591,MOU111,28.4
126,14.322967,101.93308,MOU112,28.1
127,14.250021,102.97807,MOU113,29.6
128,16.8692,104.528,MOU204,29.4
129,17.3048,101.4,MOU211,25.4
130,17.503416,100.93903,MOU212,24.7
131,16.8463,103.779,MOU231,29.1
132,15.9385,101.521,MOU232,25.1
133,16.4997,101.673,MOU233,26.9
134,15.10227,104.28878,MOU244,
135,14.5013,104.276,MOU251,28.8
136,14.4554,103.915,MOU252,29.4
137,14.2047,102.211,MOU256,31.4
138,17.249895,101.38313,MOU426,25.0
139,14.968018,102.23782,MUN002,31.5
140,15.286645,102.68465,MUN003,31.3
141,15.201532,102.489685,MUN004,
142,15.339514,104.15235,MUN005,30.4
143,15.205614,104.81391,MUN006,
144,15.435367,103.01265,MUN008,
145,14.875548,103.37887,MUN009,
146,15.118101,104.318596,MUN010,30.6
147,15.249662,105.2393,MUN011,30.3
148,14.633083,103.23043,MUN012,30.3
149,15.048324,104.02095,MUN013,
150,15.299861,103.29233,MUN014,
151,15.329683,103.68261,MUN015,
152,15.840045,104.455666,MUN016,
153,15.32767,104.68188,MUN017,
154,16.797806,104.04481,NAKU,
155,15.350509,103.47608,NANP,
156,15.560492,105.50172,NAPK,
157,15.011457,104.9482,NASG,29.2
158,17.824257,101.66916,NASW,29.3
159,15.254277,101.8664,NBLK,31.1
160,17.889479,103.21055,NEAK,29.7
161,15.2784605,102.63903,NGCH,31.7
162,15.977661,105.03393,NGPH,
163,17.204111,103.687035,NKNN,
164,15.165593,102.087746,NKSG,32.9
165,17.080946,103.39906,NKTP,29.5
166,15.891125,103.078186,NNDG,30.7
167,16.199198,101.93238,NNKO,30.4
168,17.320726,102.0248,NNPT,
169,16.67888,101.987114,NNTU,
170,15.774314,103.102806,NOKG,
171,18.10733,103.41312,NOKW,34.5
172,17.695118,102.6153,NONA,31.1
173,14.864202,104.350685,NOPU,30.1
174,15.901687,105.278755,NTAN,30.8
175,15.754068,103.917465,NTTI,
176,17.250784,102.60559,NWSO,30.5
177,14.499624,104.99805,NYUN,
178,16.92319,104.7161,ONE006,29.9
179,16.922228,104.71621,ONE007,29.9
180,16.928389,104.720314,ONE008,29.9
181,16.927946,104.72031,ONE009,29.6
182,16.929127,104.70069,ONE010,
183,16.96218,104.52514,ONE011,
184,16.96175,104.52583,ONE012,30.2
185,16.993048,104.59141,ONE013,30.4
186,17.001423,104.42569,ONE014,30.2
187,17.00039,104.42528,ONE015,
188,17.057098,104.363556,ONE016,30.1
189,17.065418,104.579025,ONE017,
190,17.064844,104.57885,ONE018,32.7
191,17.115343,104.53788,ONE019,29.7
192,17.114717,104.53841,ONE020,
193,15.240674,101.786194,ONE021,33.0
194,15.310615,101.743996,ONE022,31.2
195,17.081032,104.36085,ONE028,30.1
196,17.080105,104.36071,ONE029,30.7
197,17.126007,104.14093,ONE030,30.6
198,17.15318,104.2829,ONE031,
199,17.15333,104.28338,ONE032,
200,17.166748,104.11901,ONE033,
201,17.208946,104.101845,ONE034,
202,16.548172,104.20809,ONE050,28.8
203,16.923668,103.59711,ONE051,
204,16.533354,103.205505,ONE052,
205,14.418626,102.22095,ONE053,30.8
206,15.486866,102.24146,ONE054,30.8
207,15.603773,102.21791,ONE055,30.8
208,14.772733,101.71567,ONE056,30.1
209,14.635942,101.844666,ONE057,30.9
210,16.30008,102.26176,ONE065,31.3
211,16.870367,104.552444,ONE068,28.9
212,17.177198,104.608246,ONE069,29.5
213,16.923141,104.39272,ONE070,
214,14.2470045,102.93663,ONE072,29.4
215,14.370019,103.14557,ONE073,30.3
216,16.341164,104.52088,ONE083,30.2
217,16.226318,104.775986,ONE084,29.4
218,16.461332,104.260345,ONE085,29.6
219,16.798046,104.51644,ONE086,29.9
220,16.12564,104.750725,ONE087,
221,16.683016,104.15919,ONE092,
222,14.486936,104.45376,ONE093,29.0
223,16.871344,103.992195,ONE094,29.2
224,16.90026,104.18291,ONE095,29.3
225,17.120447,104.05049,ONE096,30.1
226,17.214973,103.95327,ONE097,29.6
227,14.431426,103.96209,ONE101,29.5
228,14.4672365,103.61535,ONE102,
229,15.927208,104.62791,ONE103,29.5
230,15.939874,104.78428,ONE104,29.0
231,17.356894,102.60081,ONE105,30.9
232,17.041063,102.62487,ONE106,30.4
233,14.420161,105.179794,ONE107,29.1
234,17.398815,103.71349,PGKH,29.8
235,16.877161,101.861404,PHKD,35.7
236,15.781359,102.596535,PHON,30.9
237,18.059086,103.08175,PHPS,29.2
238,18.063122,103.73638,PNCR,28.4
239,17.089527,101.11005,POCE,26.6
240,17.006287,103.91594,PPAN,29.1
241,14.645426,103.436264,PRST,34.6
242,17.877052,102.727104,PTWY,30.5
243,16.638739,102.42057,PTYS,31.2
244,15.310045,105.279106,RAWE,29.3
245,14.984579,101.50314,RID085,
246,14.644163,101.31594,RSW001,30.6
247,14.627946,101.32013,RSW002,29.2
248,14.614695,101.332344,RSW003,29.5
249,16.380875,103.75481,SACS,29.9
250,18.0687,102.26269,SGKM,30.5
251,14.947535,102.40288,SISU,31.2
252,17.777632,104.01503,SKM001,29.7
253,17.821556,103.38691,SKM003,
254,17.674871,104.28583,SKM004,
255,17.594727,103.38448,SKM005,29.6
256,16.355639,102.37859,SMSU,31.4
257,17.020002,102.59124,SOKL,30.9
258,17.251728,104.181786,TARE,29.9
259,15.5038,104.966,TB0003,
260,15.097126,102.866806,TBR016,31.5
261,15.795404,104.14032,TBR017,31.1
262,15.983045,104.31135,TBR018,30.2
263,16.14868,104.3944,TBR019,
264,16.268076,104.40586,TBR020,
265,16.167002,104.64116,TBR021,29.9
266,14.617069,102.90032,TBW017,31.4
267,14.559918,102.95148,TBW018,31.0
268,14.271639,102.98231,TBW019,29.3
269,16.2593,103.69052,TBW025,30.5
270,16.60361,103.96229,TBW026,29.9
271,17.322672,103.97925,TBW027,29.9
272,17.59971,103.98092,TBW028,30.2
273,16.320581,104.02246,TBW029,30.4
274,16.996626,104.17369,TBW030,30.1
275,15.806231,104.328125,TBW031,
276,17.029024,104.41203,TBW032,30.0
277,16.195423,104.52569,TBW033,30.2
278,15.399449,101.60259,TEPT,32.3
279,15.31667,103.93546,THAT,
280,15.621557,105.023094,TKPP,
281,14.606866,101.45632,TLPC,29.9
282,15.886104,104.161385,TNOK,
283,16.997461,104.16753,TOGO,30.0
284,17.45857,101.361595,TPUR,27.6
285,14.732631,104.90764,TSUD,28.7
286,14.537939,101.96932,UDMS,30.9
287,15.18156,102.844444,VLGE01,31.1
288,15.755694,105.49456,VLGE02,32.3
289,14.592325,102.66769,VLGE07,30.1
290,15.180775,103.15741,VLGE08,
291,15.418898,104.34194,VLGE14,30.5
292,14.93519,102.888565,VLGE21,31.2
293,15.916482,102.536285,VLGE24,30.6
294,14.572733,103.47313,VLGE27,29.9
295,17.147375,102.33215,VLGE32,31.0
296,18.294792,103.99484,VLGE34,
297,15.873154,102.01616,VLGE37,31.6
298,16.829872,102.63799,VLGE38,
299,16.616161,103.71737,VLGE39,30.7
300,16.430733,104.07318,VLGE43,30.2
301,14.85901,103.36128,VLGE44,
302,15.839306,102.41476,VLGE46,31.0
303,15.639162,102.039345,WEI011,31.0
304,15.638419,102.04003,WEI012,32.7
305,15.7906,102.30444,WEI021,
306,15.79127,102.305244,WEI022,30.9
307,16.073935,102.49413,WEI031,
308,16.074396,102.49476,WEI032,
309,16.724548,102.80348,WEI041,30.9
310,16.369093,102.9476,WEI051,30.7
311,16.365917,102.949814,WEI052,31.2
312,16.19945,103.472946,WEI061,
313,16.20019,103.473595,WEI062,
314,16.17262,103.78899,WEI071,
315,16.17226,103.78975,WEI072,30.5
316,15.732574,104.1318,WEI081,31.4
317,15.310541,104.45604,WEI091,
318,15.310815,104.45696,WEI092,
319,15.135041,104.70204,WEI101,30.1
320,15.134361,104.70282,WEI102,30.5
321,15.344366,104.098785,WEI111,30.4
322,15.344061,104.09935,WEI112,
323,15.29348,103.54048,WEI121,34.0
324,15.292882,103.54234,WEI122,
325,15.41203,103.10234,WEI131,31.3
326,15.4110365,103.103714,WEI132,31.5
327,15.386649,102.71879,WEI141,31.0
328,15.386566,102.719154,WEI142,
329,15.227773,102.50164,WEI151,31.2
330,15.050581,101.66221,WGRY,30.7
331,14.37441,101.86515,WNKH,27.9
332,14.415645,101.68407,WNMI,29.3
333,17.602118,103.80707,YBKM,
